SlideID,Cycle,Row,Column,X Pos [um],Y Pos [um],Z Pos [um],AF Signal,AF Sum,AF Diff,Green Laser Power[mw],Red Laser Power[mw],Download Complete Time[ms],Motion Done Time[ms],FOV Time[ms],DateTime
E100003268,7,15,36,22.0169651971775,8.97097681975901,-2.51206,6.35,72.45,-0.83,0.00,0.00,0,0,0,14:57:47.370
E100003268,7,15,35,22.0169802003872,6.90374100914061,-2.51237,-11.58,37.42,1.47,0.00,0.00,0,0,0,14:57:47.401
E100003268,7,15,34,22.0169701982474,4.90190506598532,-2.51258,6.79,72.50,-0.78,0.00,0.00,0,0,0,14:57:47.432
E100003268,7,15,33,22.0169651971775,2.82194428115487,-2.51288,6.30,72.55,-0.83,0.00,0.00,0,0,0,14:57:47.464
E100003268,7,15,32,22.0169701982474,0.807083364395499,-2.513055,6.01,72.64,-0.73,0.00,0.00,0,0,0,14:57:47.494
E100003268,7,15,31,22.0169501939678,-1.3119523412472,-2.51313,6.01,72.50,-0.73,0.00,0.00,0,0,0,14:57:47.527
E100003268,7,15,30,22.0169651971775,-3.36604317850471,-2.513135,7.23,72.45,-0.88,0.00,0.00,0,0,0,14:57:47.558
E100003268,7,15,29,22.0169751993173,-5.43316898934603,-2.51348,6.06,72.50,-0.78,0.00,0.00,0,0,0,14:57:47.590
E100003268,7,15,28,22.0169651971775,-7.51299977443993,-2.513605,6.01,72.45,-0.78,0.00,0.00,0,0,0,14:57:47.622
E100003268,7,15,27,22.0169651971775,-9.52799069093585,-2.513615,5.86,72.40,-0.78,0.00,0.00,0,0,0,14:57:47.653
E100003268,7,15,26,22.0169601961076,-11.6078614759487,-2.51345,5.91,72.35,-0.73,0.00,0.00,0,0,0,14:57:47.686
E100003268,7,15,25,22.0169601961076,-13.6620373130339,-2.51324,6.40,72.40,-0.83,0.00,0.00,0,0,0,14:57:47.717
E100003268,7,15,24,22.0169751993173,-15.741938097986,-2.5133,6.16,72.40,-0.78,0.00,0.00,0,0,0,14:57:47.749
E100003268,7,15,23,22.0169701982474,-17.8219338827455,-2.513375,5.96,72.40,-0.73,0.00,0.00,0,0,0,14:57:47.780
E100003268,7,15,22,22.0169601961076,-19.8758947202665,-2.51343,6.01,72.55,-0.83,0.00,0.00,0,0,0,14:57:47.813
E100003268,7,15,21,22.0169601961076,-21.9040056101739,-2.513435,-25.74,34.00,1.51,0.00,0.00,0,0,0,14:57:47.844
E100003268,7,15,20,22.0169601961076,-23.9450064739591,-2.513375,5.96,72.40,-0.78,0.00,0.00,0,0,0,14:57:47.875
E100003268,7,15,19,22.0169651971775,-25.9858923379773,-2.513515,6.20,72.45,-0.73,0.00,0.00,0,0,0,14:57:47.906
E100003268,7,15,18,22.0169651971775,-28.0268782017928,-2.51379,5.91,72.50,-0.73,0.00,0.00,0,0,0,14:57:47.938
E100003268,7,15,17,22.0169651971775,-30.093859012928,-2.514055,5.96,72.40,-0.68,0.00,0.00,0,0,0,14:57:47.969
E100003268,7,15,16,22.0169651971775,-32.1738997975963,-2.51399,6.40,72.40,-0.78,0.00,0.00,0,0,0,14:57:48.001
E100003268,7,15,15,22.0169651971775,-34.2410806083262,-2.51402,5.76,72.40,-0.78,0.00,0.00,0,0,0,14:57:48.034
E100003268,7,15,14,22.0169651971775,-36.3470613404256,-2.51368,6.06,72.30,-0.83,0.00,0.00,0,0,0,14:57:48.066
E100003268,7,15,13,22.0169601961076,-38.2275775294429,-2.51298,4.20,72.40,-0.64,0.00,0.00,0,0,0,14:57:48.096
E100003268,7,15,12,22.0169651971775,-38.3401023014045,-2.5133,5.62,72.35,-0.68,0.00,0.00,0,0,0,14:57:48.123
E100003268,7,15,11,21.9959156939542,-38.3868372066933,-2.51321,6.99,72.15,-0.88,0.00,0.00,0,0,0,14:57:48.151
E100003268,7,15,10,20.8545465152568,-39.0307409017825,-2.513305,5.72,72.01,-0.68,0.00,0.00,0,0,0,14:57:48.179
E100003268,7,15,9,20.5245209112632,-39.0302109028566,-2.5133,6.11,72.11,-0.68,0.00,0.00,0,0,0,14:57:48.205
E100003268,7,15,8,20.524790969038,-39.0302109028566,-2.51321,5.72,72.06,-0.68,0.00,0.00,0,0,0,14:57:48.233
E100003268,7,15,7,20.5246209326613,-39.0302609027553,-2.512945,6.64,72.06,-0.78,0.00,0.00,0,0,0,14:57:48.259
E100003268,7,15,6,20.5244108877254,-39.0302009028769,-2.51314,6.20,72.11,-0.73,0.00,0.00,0,0,0,14:57:48.287
E100003268,7,15,5,20.5246809455001,-39.0302109028566,-2.513245,5.86,72.01,-0.78,0.00,0.00,0,0,0,14:57:48.314
E100003268,7,15,4,20.5246309348011,-39.0302159028465,-2.513185,6.06,72.11,-0.78,0.00,0.00,0,0,0,14:57:48.341
E100003268,7,15,3,20.5244558973545,-39.0302409027958,-2.51312,5.96,72.06,-0.78,0.00,0.00,0,0,0,14:57:48.368
E100003268,7,15,2,20.5245409155428,-39.0302159028465,-2.51315,5.91,72.06,-0.73,0.00,0.00,0,0,0,14:57:48.395
E100003268,7,16,2,20.5245559187526,-34.8840743052596,-2.51408,6.11,72.45,-0.73,0.00,0.00,0,0,0,14:57:48.594
E100003268,7,16,3,20.5245759230322,-32.7910685468656,-2.51417,5.91,72.50,-0.83,0.00,0.00,0,0,0,14:57:48.626
E100003268,7,16,4,20.5245809241021,-30.7371177093244,-2.514055,5.72,72.40,-0.68,0.00,0.00,0,0,0,14:57:48.658
E100003268,7,16,5,20.5245459166127,-28.6831918717325,-2.513705,6.01,72.50,-0.78,0.00,0.00,0,0,0,14:57:48.689
E100003268,7,16,6,20.5245609198225,-26.6033410866791,-2.513425,5.91,72.40,-0.83,0.00,0.00,0,0,0,14:57:48.721
E100003268,7,16,7,20.5245659208924,-24.5101853285891,-2.51324,5.86,72.40,-0.73,0.00,0.00,0,0,0,14:57:48.753
E100003268,7,16,8,20.5245659208924,-22.4821044386208,-2.51316,6.06,72.45,-0.83,0.00,0.00,0,0,0,14:57:48.785
E100003268,7,16,9,20.5245809241021,-20.4541735483485,-2.51321,5.91,72.59,-0.83,0.00,0.00,0,0,0,14:57:48.816
E100003268,7,16,10,20.5245559187526,-18.4132176844722,-2.513175,6.01,72.30,-0.73,0.00,0.00,0,0,0,14:57:48.848
E100003268,7,16,11,20.5245559187526,-16.3592318470019,-2.513135,6.16,72.45,-0.78,0.00,0.00,0,0,0,14:57:48.879
E100003268,7,16,12,20.5245809241021,-14.3181709833384,-2.51321,6.06,72.40,-0.78,0.00,0.00,0,0,0,14:57:48.911
E100003268,7,16,13,20.5245559187526,-12.2380251988828,-2.51326,6.01,72.50,-0.73,0.00,0.00,0,0,0,14:57:48.943
E100003268,7,16,14,20.5245659208924,-10.1449944405395,-2.51336,5.76,72.35,-0.73,0.00,0.00,0,0,0,14:57:48.975
E100003268,7,16,15,20.5245709219623,-8.05214868182123,-2.51338,5.91,72.45,-0.83,0.00,0.00,0,0,0,14:57:49.007
E100003268,7,16,16,20.5245559187526,-5.98513287075698,-2.513365,5.67,72.45,-0.73,0.00,0.00,0,0,0,14:57:49.039
E100003268,7,16,17,20.5245709219623,-3.94423700675905,-2.51321,5.91,72.45,-0.68,0.00,0.00,0,0,0,14:57:49.070
E100003268,7,16,18,20.5245709219623,-1.91608611693263,-2.513065,6.16,72.40,-0.78,0.00,0.00,0,0,0,14:57:49.101
E100003268,7,16,19,20.5245559187526,0.124884746913314,-2.51303,5.91,72.59,-0.73,0.00,0.00,0,0,0,14:57:49.132
E100003268,7,16,20,20.5245709219623,2.20498053147018,-2.51289,6.06,72.50,-0.78,0.00,0.00,0,0,0,14:57:49.165
E100003268,7,16,21,20.5245659208924,4.19382150096059,-2.51272,5.81,72.50,-0.68,0.00,0.00,0,0,0,14:57:49.196
E100003268,7,16,22,20.5245609198225,6.24796733810663,-2.512325,5.86,72.45,-0.73,0.00,0.00,0,0,0,14:57:49.229
E100003268,7,16,23,20.5245609198225,8.26272825506866,-2.51204,5.86,72.50,-0.88,0.00,0.00,0,0,0,14:57:49.258
E100003268,7,16,24,20.5245709219623,10.3428790395141,-2.51188,6.11,72.50,-0.78,0.00,0.00,0,0,0,14:57:49.290
E100003268,7,16,25,20.5245659208924,12.3967998771161,-2.511975,6.01,72.45,-0.83,0.00,0.00,0,0,0,14:57:49.322
E100003268,7,16,26,20.5245659208924,14.4508107145357,-2.511975,6.11,72.45,-0.78,0.00,0.00,0,0,0,14:57:49.353
E100003268,7,16,27,20.5245609198225,16.4788416046053,-2.511835,6.06,72.40,-0.78,0.00,0.00,0,0,0,14:57:49.384
E100003268,7,16,28,20.5245659208924,18.5719523627865,-2.51161,5.81,72.45,-0.73,0.00,0.00,0,0,0,14:57:49.417
E100003268,7,16,29,20.5245659208924,20.599763253302,-2.51117,5.91,72.55,-0.73,0.00,0.00,0,0,0,14:57:49.447
E100003268,7,16,30,20.5245709219623,22.5929442139971,-2.51054,3.86,72.45,-0.54,0.00,0.00,0,0,0,14:57:49.478
E100003268,7,16,31,20.5245659208924,22.8989785937995,-2.510295,6.50,72.50,-0.83,0.00,0.00,0,0,0,14:57:49.505
E100003268,7,16,32,20.3502886368996,23.4126525528073,-2.510125,2.98,72.15,-0.44,0.00,0.00,0,0,0,14:57:49.542
E100003268,7,16,33,19.1554580209351,23.5696822345769,-2.51008,6.50,72.20,-0.88,0.00,0.00,0,0,0,14:57:49.562
E100003268,7,16,34,19.0321216349781,23.5696772345871,-2.51015,5.86,72.01,-0.64,0.00,0.00,0,0,0,14:57:49.588
E100003268,7,16,35,19.0324066959626,23.5696472346479,-2.509945,5.67,72.15,-0.73,0.00,0.00,0,0,0,14:57:49.616
E100003268,7,16,36,19.0321666446072,23.5696922345567,-2.50974,6.30,72.01,-0.78,0.00,0.00,0,0,0,14:57:49.642
E100003268,7,16,37,19.0320316157198,23.5696772345871,-2.509935,6.16,72.15,-0.73,0.00,0.00,0,0,0,14:57:49.670
E100003268,7,16,38,19.0323016734946,23.5696572346276,-2.509975,5.81,72.20,-0.73,0.00,0.00,0,0,0,14:57:49.696
E100003268,7,16,39,19.0322066531664,23.569642234658,-2.50991,6.11,72.11,-0.83,0.00,0.00,0,0,0,14:57:49.724
E100003268,7,16,40,19.0320516199994,23.5696622346175,-2.509905,6.11,72.11,-0.73,0.00,0.00,0,0,0,14:57:49.752
E100003268,7,16,41,19.0321516413975,23.5696672346073,-2.509865,6.16,72.11,-0.78,0.00,0.00,0,0,0,14:57:49.780
E100003268,7,17,41,19.0321616435373,19.345450795244,-2.51128,5.86,72.45,-0.73,0.00,0.00,0,0,0,14:57:50.062
E100003268,7,17,40,19.0321566424674,17.278574983896,-2.51161,6.20,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.093
E100003268,7,17,39,19.0321616435373,15.2505940937251,-2.511825,6.06,72.40,-0.78,0.00,0.00,0,0,0,14:57:50.125
E100003268,7,17,38,19.032176646747,13.1708233085096,-2.51186,6.11,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.156
E100003268,7,17,37,19.0321716456771,11.0906375241351,-2.511835,5.86,72.45,-0.73,0.00,0.00,0,0,0,14:57:50.188
E100003268,7,17,36,19.0321716456771,9.03646668703973,-2.51182,6.25,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.219
E100003268,7,17,35,19.0321566424674,6.91735098155916,-2.51209,6.40,72.55,-0.78,0.00,0.00,0,0,0,14:57:50.251
E100003268,7,17,34,19.0321666446072,4.85048517019093,-2.51248,6.45,72.45,-0.88,0.00,0.00,0,0,0,14:57:50.282
E100003268,7,17,33,19.0321666446072,2.79654933261931,-2.512825,6.11,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.315
E100003268,7,17,32,19.0321716456771,0.768683442215324,-2.512955,6.11,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.346
E100003268,7,17,31,19.0321616435373,-1.29846736857533,-2.51305,5.86,72.30,-0.78,0.00,0.00,0,0,0,14:57:50.378
E100003268,7,17,30,19.0321666446072,-3.36548317963958,-2.513075,6.20,72.40,-0.78,0.00,0.00,0,0,0,14:57:50.410
E100003268,7,17,29,19.0321666446072,-5.41956401691735,-2.513135,6.20,72.40,-0.73,0.00,0.00,0,0,0,14:57:50.441
E100003268,7,17,28,19.032176646747,-7.46040488102675,-2.51324,6.01,72.40,-0.73,0.00,0.00,0,0,0,14:57:50.472
E100003268,7,17,27,19.0321716456771,-9.54039066580653,-2.513265,5.81,72.15,-0.68,0.00,0.00,0,0,0,14:57:50.504
E100003268,7,17,26,19.0321566424674,-11.5943365033579,-2.513175,6.06,72.45,-0.83,0.00,0.00,0,0,0,14:57:50.536
E100003268,7,17,25,19.0321616435373,-13.6484823405039,-2.513145,5.86,72.40,-0.73,0.00,0.00,0,0,0,14:57:50.568
E100003268,7,17,24,19.0321716456771,-15.7153631518418,-2.513035,5.86,72.40,-0.78,0.00,0.00,0,0,0,14:57:50.599
E100003268,7,17,23,19.0321716456771,-17.7563690156168,-2.513075,5.81,72.35,-0.73,0.00,0.00,0,0,0,14:57:50.630
E100003268,7,17,22,19.0321666446072,-19.7973598794222,-2.513055,6.20,72.40,-0.83,0.00,0.00,0,0,0,14:57:50.661
E100003268,7,17,21,19.0321616435373,-21.8774706639487,-2.513125,6.11,72.45,-0.78,0.00,0.00,0,0,0,14:57:50.694
E100003268,7,17,20,19.0321616435373,-23.8794816067493,-2.51317,6.06,72.40,-0.78,0.00,0.00,0,0,0,14:57:50.725
E100003268,7,17,19,19.0321716456771,-25.933302444554,-2.51334,6.35,72.40,-0.78,0.00,0.00,0,0,0,14:57:50.757
E100003268,7,17,18,19.0321616435373,-27.987298282004,-2.513645,6.20,72.55,-0.83,0.00,0.00,0,0,0,14:57:50.788
E100003268,7,17,17,19.0321666446072,-30.0282591458702,-2.51404,6.35,72.45,-0.83,0.00,0.00,0,0,0,14:57:50.819
E100003268,7,17,16,19.0321716456771,-32.108394930346,-2.51443,6.20,72.50,-0.73,0.00,0.00,0,0,0,14:57:50.851
E100003268,7,17,15,19.0321616435373,-34.1755157411975,-2.51466,5.81,72.50,-0.78,0.00,0.00,0,0,0,14:57:50.883
E100003268,7,17,14,19.0321666446072,-36.2165066050029,-2.51437,5.86,72.50,-0.73,0.00,0.00,0,0,0,14:57:50.915
E100003268,7,17,13,19.0321666446072,-38.1478476910204,-2.51351,3.52,72.35,-0.54,0.00,0.00,0,0,0,14:57:50.945
E100003268,7,17,12,19.0321666446072,-38.3394873026508,-2.51357,5.57,72.50,-0.78,0.00,0.00,0,0,0,14:57:50.972
E100003268,7,17,11,18.9191174594414,-38.5745768262273,-2.513535,3.32,72.11,-0.49,0.00,0.00,0,0,0,14:57:51.000
E100003268,7,17,10,17.6572074928629,-39.0296809039307,-2.513375,7.13,71.96,-0.93,0.00,0.00,0,0,0,14:57:51.028
E100003268,7,17,9,17.5397023544133,-39.0296359040219,-2.513485,5.42,72.06,-0.73,0.00,0.00,0,0,0,14:57:51.055
E100003268,7,17,8,17.5400124207473,-39.0296259040421,-2.513205,6.01,72.06,-0.78,0.00,0.00,0,0,0,14:57:51.082
E100003268,7,17,7,17.5397373619026,-39.0297009038901,-2.51308,6.50,72.06,-0.83,0.00,0.00,0,0,0,14:57:51.110
E100003268,7,17,6,17.5396473426443,-39.0296609039712,-2.513285,5.91,72.11,-0.68,0.00,0.00,0,0,0,14:57:51.137
E100003268,7,17,5,17.5399073982793,-39.0296409040117,-2.51332,5.91,72.06,-0.83,0.00,0.00,0,0,0,14:57:51.163
E100003268,7,17,4,17.5397873726016,-39.0296559039813,-2.51326,6.01,72.01,-0.78,0.00,0.00,0,0,0,14:57:51.190
E100003268,7,17,3,17.5396523437142,-39.0296709039509,-2.513245,6.20,72.01,-0.73,0.00,0.00,0,0,0,14:57:51.218
E100003268,7,17,2,17.5397573661822,-39.0296359040219,-2.513215,6.01,72.06,-0.83,0.00,0.00,0,0,0,14:57:51.243
E100003268,7,18,2,17.5397723693919,-34.9355792008817,-2.514685,-23.99,34.34,1.37,0.00,0.00,0,0,0,14:57:51.474
E100003268,7,18,3,17.5397823715317,-32.9073983111161,-2.514555,5.96,72.50,-0.73,0.00,0.00,0,0,0,14:57:51.505
E100003268,7,18,4,17.5397523651123,-30.9185423416561,-2.51423,5.62,72.50,-0.68,0.00,0.00,0,0,0,14:57:51.536
E100003268,7,18,5,17.5397373619026,-28.8387315565217,-2.51371,5.91,72.40,-0.78,0.00,0.00,0,0,0,14:57:51.568
E100003268,7,18,6,17.539767368322,-26.7977206927568,-2.51334,-25.01,33.76,1.51,0.00,0.00,0,0,0,14:57:51.599
E100003268,7,18,7,17.539767368322,-24.7435798556006,-2.51312,5.96,72.45,-0.78,0.00,0.00,0,0,0,14:57:51.630
E100003268,7,18,8,17.539767368322,-22.6765740445161,-2.513045,6.16,72.30,-0.73,0.00,0.00,0,0,0,14:57:51.662
E100003268,7,18,9,17.5397623672521,-20.6225482071269,-2.51295,6.06,72.40,-0.73,0.00,0.00,0,0,0,14:57:51.694
E100003268,7,18,10,17.5397473640424,-18.5946373168141,-2.51287,6.01,72.40,-0.73,0.00,0.00,0,0,0,14:57:51.725
E100003268,7,18,11,17.5397573661822,-16.5797164001763,-2.512595,7.38,72.40,-0.88,0.00,0.00,0,0,0,14:57:51.756
E100003268,7,18,12,17.5397723693919,-14.5125705893755,-2.51299,6.11,72.50,-0.78,0.00,0.00,0,0,0,14:57:51.788
E100003268,7,18,13,17.5397523651123,-12.4974796730822,-2.513115,6.16,72.40,-0.78,0.00,0.00,0,0,0,14:57:51.819
E100003268,7,18,14,17.5397623672521,-10.4694037831038,-2.513155,6.16,72.50,-0.73,0.00,0.00,0,0,0,14:57:51.851
E100003268,7,18,15,17.5397523651123,-8.38954799806059,-2.51318,6.01,72.40,-0.78,0.00,0.00,0,0,0,14:57:51.882
E100003268,7,18,16,17.5397523651123,-6.30962721314907,-2.512915,7.62,72.40,-0.88,0.00,0.00,0,0,0,14:57:51.914
E100003268,7,18,17,17.539767368322,-4.22963642837942,-2.513095,6.06,72.45,-0.73,0.00,0.00,0,0,0,14:57:51.946
E100003268,7,18,18,17.5397723693919,-2.21449551218748,-2.513055,6.16,72.45,-0.78,0.00,0.00,0,0,0,14:57:51.977
E100003268,7,18,19,17.5397573661822,-0.160509674717188,-2.51311,5.96,72.50,-0.78,0.00,0.00,0,0,0,14:57:52.009
E100003268,7,18,20,17.5397573661822,1.91953110995114,-2.51276,-25.26,34.20,1.56,0.00,0.00,0,0,0,14:57:52.041
E100003268,7,18,21,17.5397623672521,3.94739200036526,-2.512765,6.16,72.40,-0.73,0.00,0.00,0,0,0,14:57:52.072
E100003268,7,18,22,17.5397573661822,6.04047275860727,-2.512415,5.81,72.50,-0.73,0.00,0.00,0,0,0,14:57:52.104
E100003268,7,18,23,17.5397573661822,8.12030354370117,-2.512105,5.76,72.50,-0.78,0.00,0.00,0,0,0,14:57:52.136
E100003268,7,18,24,17.5397623672521,10.1744993807459,-2.511945,6.20,72.35,-0.83,0.00,0.00,0,0,0,14:57:52.167
E100003268,7,18,25,17.5397573661822,12.2283452184999,-2.511955,6.01,72.40,-0.83,0.00,0.00,0,0,0,14:57:52.200
E100003268,7,18,26,17.5397523651123,14.2953710295439,-2.51195,5.91,72.40,-0.73,0.00,0.00,0,0,0,14:57:52.231
E100003268,7,18,27,17.5397723693919,16.3624018405777,-2.51177,5.91,72.45,-0.78,0.00,0.00,0,0,0,14:57:52.263
E100003268,7,18,28,17.5397573661822,18.4424726251853,-2.51143,6.20,72.30,-0.73,0.00,0.00,0,0,0,14:57:52.295
E100003268,7,18,29,17.5397623672521,20.5093284365737,-2.511125,4.84,72.35,-0.73,0.00,0.00,0,0,0,14:57:52.327
E100003268,7,18,30,17.539767368322,22.5578792850584,-2.51015,4.15,72.35,-0.59,0.00,0.00,0,0,0,14:57:52.358
E100003268,7,18,31,17.5397523651123,22.8995085927254,-2.50984,6.01,72.40,-0.78,0.00,0.00,0,0,0,14:57:52.386
E100003268,7,18,32,17.4758136863977,23.2351529125214,-2.510095,2.39,72.11,-0.39,0.00,0.00,0,0,0,14:57:52.421
E100003268,7,18,33,16.3589797566462,23.5706022327125,-2.50965,5.72,72.15,-0.73,0.00,0.00,0,0,0,14:57:52.440
E100003268,7,18,34,16.0473630909669,23.5702322334623,-2.509655,6.01,72.15,-0.68,0.00,0.00,0,0,0,14:57:52.468
E100003268,7,18,35,16.0475931401825,23.5702222334826,-2.50957,5.32,72.01,-0.64,0.00,0.00,0,0,0,14:57:52.495
E100003268,7,18,36,16.0474431080854,23.5702422334421,-2.509275,6.40,72.15,-0.83,0.00,0.00,0,0,0,14:57:52.521
E100003268,7,18,37,16.0471930545902,23.5702372334522,-2.509445,6.16,72.11,-0.78,0.00,0.00,0,0,0,14:57:52.550
E100003268,7,18,38,16.047463112365,23.5702272334725,-2.509585,5.76,72.11,-0.73,0.00,0.00,0,0,0,14:57:52.576
E100003268,7,18,39,16.0474531102252,23.5701972335333,-2.509455,6.06,72.15,-0.88,0.00,0.00,0,0,0,14:57:52.603
E100003268,7,18,40,16.0472480663592,23.5702272334725,-2.50944,6.16,72.11,-0.73,0.00,0.00,0,0,0,14:57:52.631
E100003268,7,18,41,16.0473130802679,23.5702422334421,-2.509425,5.96,72.11,-0.73,0.00,0.00,0,0,0,14:57:52.657
E100003268,7,19,41,16.0473680920368,19.4111006622005,-2.510825,6.64,72.35,-0.83,0.00,0.00,0,0,0,14:57:52.855
E100003268,7,19,40,16.0473830952466,17.3441598509842,-2.511485,5.81,72.45,-0.78,0.00,0.00,0,0,0,14:57:52.886
E100003268,7,19,39,16.0473680920368,15.2380841190773,-2.51177,6.16,72.45,-0.73,0.00,0.00,0,0,0,14:57:52.921
E100003268,7,19,38,16.047358089897,13.0932384657401,-2.51197,6.11,72.45,-0.73,0.00,0.00,0,0,0,14:57:52.953
E100003268,7,19,37,16.0473480877572,11.0522226019853,-2.511995,5.96,72.45,-0.78,0.00,0.00,0,0,0,14:57:52.984
E100003268,7,19,36,16.0473530888271,8.98508179117441,-2.512135,6.20,72.25,-0.78,0.00,0.00,0,0,0,14:57:53.016
E100003268,7,19,35,16.0473780941767,6.87894605938912,-2.51245,6.11,72.40,-0.78,0.00,0.00,0,0,0,14:57:53.048
E100003268,7,19,34,16.0473630909669,4.86401014278174,-2.51282,6.11,72.55,-0.88,0.00,0.00,0,0,0,14:57:53.079
E100003268,7,19,33,16.0473630909669,2.81006930522025,-2.51307,6.01,72.45,-0.73,0.00,0.00,0,0,0,14:57:53.110
E100003268,7,19,32,16.0473530888271,0.730228520146608,-2.513125,6.01,72.45,-0.88,0.00,0.00,0,0,0,14:57:53.142
E100003268,7,19,31,16.047358089897,-1.37587221170962,-2.51314,5.91,72.40,-0.73,0.00,0.00,0,0,0,14:57:53.174
E100003268,7,19,30,16.047358089897,-3.45592299635768,-2.513055,6.11,72.35,-0.73,0.00,0.00,0,0,0,14:57:53.207
E100003268,7,19,29,16.0473780941767,-5.52302380724967,-2.5131,5.91,72.35,-0.64,0.00,0.00,0,0,0,14:57:53.238
E100003268,7,19,28,16.0473680920368,-7.56388467131853,-2.51308,6.06,72.35,-0.78,0.00,0.00,0,0,0,14:57:53.269
E100003268,7,19,27,16.0473630909669,-9.64386045611858,-2.513125,6.06,72.55,-0.78,0.00,0.00,0,0,0,14:57:53.302
E100003268,7,19,26,16.0473530888271,-11.7106912675577,-2.513175,5.91,72.40,-0.73,0.00,0.00,0,0,0,14:57:53.334
E100003268,7,19,25,16.047358089897,-13.7519221308768,-2.513115,5.96,72.45,-0.78,0.00,0.00,0,0,0,14:57:53.366
E100003268,7,19,24,16.0473630909669,-15.7928179948747,-2.51303,5.62,72.55,-0.78,0.00,0.00,0,0,0,14:57:53.397
E100003268,7,19,23,16.0473680920368,-17.8858287532586,-2.512875,5.86,72.45,-0.73,0.00,0.00,0,0,0,14:57:53.429
E100003268,7,19,22,16.047358089897,-19.9267646171755,-2.51291,5.96,72.45,-0.78,0.00,0.00,0,0,0,14:57:53.460
E100003268,7,19,21,16.0473530888271,-21.9939054279864,-2.512995,6.50,72.35,-0.78,0.00,0.00,0,0,0,14:57:53.492
E100003268,7,19,20,16.0473630909669,-24.0609362390202,-2.513165,6.25,72.40,-0.73,0.00,0.00,0,0,0,14:57:53.524
E100003268,7,19,19,16.0473680920368,-26.1537819977385,-2.51334,6.16,72.35,-0.78,0.00,0.00,0,0,0,14:57:53.556
E100003268,7,19,18,16.0473630909669,-28.2467477562135,-2.51367,6.30,72.45,-0.78,0.00,0.00,0,0,0,14:57:53.588
E100003268,7,19,17,16.0473630909669,-30.3267135410339,-2.514115,6.25,72.45,-0.83,0.00,0.00,0,0,0,14:57:53.620
E100003268,7,19,16,16.0473630909669,-32.4196942994785,-2.51459,6.06,72.40,-0.73,0.00,0.00,0,0,0,14:57:53.652
E100003268,7,19,15,16.0473630909669,-34.4609301627874,-2.51482,5.96,72.35,-0.73,0.00,0.00,0,0,0,14:57:53.684
E100003268,7,19,14,16.0473730931067,-36.5148860003185,-2.514375,5.52,72.45,-0.73,0.00,0.00,0,0,0,14:57:53.716
E100003268,7,19,13,16.0473730931067,-38.2936373955685,-2.51291,6.40,72.35,-0.83,0.00,0.00,0,0,0,14:57:53.745
E100003268,7,19,12,16.0473680920368,-38.3389723036945,-2.51352,6.20,72.30,-0.83,0.00,0.00,0,0,0,14:57:53.773
E100003268,7,19,11,15.7526800479805,-38.7996163701707,-2.51328,3.27,72.01,-0.54,0.00,0.00,0,0,0,14:57:53.799
E100003268,7,19,10,14.5786988924432,-39.029065905177,-2.5132,6.69,72.11,-0.83,0.00,0.00,0,0,0,14:57:53.827
E100003268,7,19,9,14.5549438104022,-39.0291009051061,-2.513325,5.28,72.06,-0.68,0.00,0.00,0,0,0,14:57:53.854
E100003268,7,19,8,14.5551938638973,-39.0290959051162,-2.51301,6.20,72.06,-0.78,0.00,0.00,0,0,0,14:57:53.882
E100003268,7,19,7,14.5548637932837,-39.0291209050655,-2.512965,6.55,72.01,-0.78,0.00,0.00,0,0,0,14:57:53.907
E100003268,7,19,6,14.554898800773,-39.0290709051669,-2.513195,6.01,72.01,-0.68,0.00,0.00,0,0,0,14:57:53.936
E100003268,7,19,5,14.5551388521284,-39.0290809051466,-2.513195,5.76,71.91,-0.73,0.00,0.00,0,0,0,14:57:53.964
E100003268,7,19,4,14.5549388093323,-39.0290959051162,-2.51312,6.06,72.06,-0.78,0.00,0.00,0,0,0,14:57:53.990
E100003268,7,19,3,14.5548587922138,-39.0291059050959,-2.51309,6.11,72.01,-0.73,0.00,0.00,0,0,0,14:57:54.018
E100003268,7,19,2,14.5549738168216,-39.0290909051263,-2.51311,5.96,72.01,-0.68,0.00,0.00,0,0,0,14:57:54.044
E100003268,7,20,2,14.5549738168216,-34.7530045708805,-2.51445,6.06,72.35,-0.73,0.00,0.00,0,0,0,14:57:54.272
E100003268,7,20,3,14.5549888200313,-32.6468738390851,-2.514445,5.86,72.45,-0.78,0.00,0.00,0,0,0,14:57:54.305
E100003268,7,20,4,14.554953812542,-30.6060029750365,-2.51411,5.72,72.40,-0.78,0.00,0.00,0,0,0,14:57:54.336
E100003268,7,20,5,14.554953812542,-28.5910820583987,-2.51367,6.01,72.50,-0.88,0.00,0.00,0,0,0,14:57:54.365
E100003268,7,20,6,14.5549688157517,-26.5631661680961,-2.513445,5.72,72.40,-0.73,0.00,0.00,0,0,0,14:57:54.396
E100003268,7,20,7,14.5549788178915,-24.4961153571028,-2.513255,6.01,72.40,-0.73,0.00,0.00,0,0,0,14:57:54.429
E100003268,7,20,8,14.5549688157517,-22.3770396515411,-2.513115,5.91,72.40,-0.73,0.00,0.00,0,0,0,14:57:54.462
