#Flowcell,E100003268
#Lane,1
#Cycle,7
#SoftwareVersion,1.1.0.12
#TemplateVersion,0.8.0
#Platform,T7_MGISEQT7
#DateTime,2020-06-17 14:58:18
fovname,C002R002,C002R003,C002R004,C002R005,C002R006,C002R007,C002R008,C002R009,C002R010,C002R011,C002R012,C002R013,C002R014,C002R015,C002R016,C002R017,C002R018,C002R019,C002R020,C002R021,C002R022,C002R023,C002R024,C002R025,C002R026,C002R027,C002R028,C002R029,C002R030,C002R031,C002R032,C002R033,C002R034,C002R035,C002R036,C002R037,C002R038,C002R039,C002R040,C002R041,C003R002,C003R003,C003R004,C003R005,C003R006,C003R007,C003R008,C003R009,C003R010,C003R011,C003R012,C003R013,C003R014,C003R015,C003R016,C003R017,C003R018,C003R019,C003R020,C003R021,C003R022,C003R023,C003R024,C003R025,C003R026,C003R027,C003R028,C003R029,C003R030,C003R031,C003R032,C003R033,C003R034,C003R035,C003R036,C003R037,C003R038,C003R039,C003R040,C003R041,C004R002,C004R003,C004R004,C004R005,C004R006,C004R007,C004R008,C004R009,C004R010,C004R011,C004R012,C004R013,C004R014,C004R015,C004R016,C004R017,C004R018,C004R019,C004R020,C004R021,C004R022,C004R023,C004R024,C004R025,C004R026,C004R027,C004R028,C004R029,C004R030,C004R031,C004R032,C004R033,C004R034,C004R035,C004R036,C004R037,C004R038,C004R039,C004R040,C004R041,C005R002,C005R003,C005R004,C005R005,C005R006,C005R007,C005R008,C005R009,C005R010,C005R011,C005R012,C005R013,C005R014,C005R015,C005R016,C005R017,C005R018,C005R019,C005R020,C005R021,C005R022,C005R023,C005R024,C005R025,C005R026,C005R027,C005R028,C005R029,C005R030,C005R031,C005R032,C005R033,C005R034,C005R035,C005R036,C005R037,C005R038,C005R039,C005R040,C005R041,C006R002,C006R003,C006R004,C006R005,C006R006,C006R007,C006R008,C006R009,C006R010,C006R011,C006R012,C006R013,C006R014,C006R015,C006R016,C006R017,C006R018,C006R019,C006R020,C006R021,C006R022,C006R023,C006R024,C006R025,C006R026,C006R027,C006R028,C006R029,C006R030,C006R031,C006R032,C006R033,C006R034,C006R035,C006R036,C006R037,C006R038,C006R039,C006R040,C006R041,C007R002,C007R003,C007R004,C007R005,C007R006,C007R007,C007R008,C007R009,C007R010,C007R011,C007R012,C007R013,C007R014,C007R015,C007R016,C007R017,C007R018,C007R019,C007R020,C007R021,C007R022,C007R023,C007R024,C007R025,C007R026,C007R027,C007R028,C007R029,C007R030,C007R031,C007R032,C007R033,C007R034,C007R035,C007R036,C007R037,C007R038,C007R039,C007R040,C007R041,C008R002,C008R003,C008R004,C008R005,C008R006,C008R007,C008R008,C008R009,C008R010,C008R011,C008R012,C008R013,C008R014,C008R015,C008R016,C008R017,C008R018,C008R019,C008R020,C008R021,C008R022,C008R023,C008R024,C008R025,C008R026,C008R027,C008R028,C008R029,C008R030,C008R031,C008R032,C008R033,C008R034,C008R035,C008R036,C008R037,C008R038,C008R039,C008R040,C008R041,C009R002,C009R003,C009R004,C009R005,C009R006,C009R007,C009R008,C009R009,C009R010,C009R011,C009R012,C009R013,C009R014,C009R015,C009R016,C009R017,C009R018,C009R019,C009R020,C009R021,C009R022,C009R023,C009R024,C009R025,C009R026,C009R027,C009R028,C009R029,C009R030,C009R031,C009R032,C009R033,C009R034,C009R035,C009R036,C009R037,C009R038,C009R039,C009R040,C009R041,C010R002,C010R003,C010R004,C010R005,C010R006,C010R007,C010R008,C010R009,C010R010,C010R011,C010R012,C010R013,C010R014,C010R015,C010R016,C010R017,C010R018,C010R019,C010R020,C010R021,C010R022,C010R023,C010R024,C010R025,C010R026,C010R027,C010R028,C010R029,C010R030,C010R031,C010R032,C010R033,C010R034,C010R035,C010R036,C010R037,C010R038,C010R039,C010R040,C010R041,C011R002,C011R003,C011R004,C011R005,C011R006,C011R007,C011R008,C011R009,C011R010,C011R011,C011R012,C011R013,C011R014,C011R015,C011R016,C011R017,C011R018,C011R019,C011R020,C011R021,C011R022,C011R023,C011R024,C011R025,C011R026,C011R027,C011R028,C011R029,C011R030,C011R031,C011R032,C011R033,C011R034,C011R035,C011R036,C011R037,C011R038,C011R039,C011R040,C011R041,C012R002,C012R003,C012R004,C012R005,C012R006,C012R007,C012R008,C012R009,C012R010,C012R011,C012R012,C012R013,C012R014,C012R015,C012R016,C012R017,C012R018,C012R019,C012R020,C012R021,C012R022,C012R023,C012R024,C012R025,C012R026,C012R027,C012R028,C012R029,C012R030,C012R031,C012R032,C012R033,C012R034,C012R035,C012R036,C012R037,C012R038,C012R039,C012R040,C012R041,C013R002,C013R003,C013R004,C013R005,C013R006,C013R007,C013R008,C013R009,C013R010,C013R011,C013R012,C013R013,C013R014,C013R015,C013R016,C013R017,C013R018,C013R019,C013R020,C013R021,C013R022,C013R023,C013R024,C013R025,C013R026,C013R027,C013R028,C013R029,C013R030,C013R031,C013R032,C013R033,C013R034,C013R035,C013R036,C013R037,C013R038,C013R039,C013R040,C013R041,C014R002,C014R003,C014R004,C014R005,C014R006,C014R007,C014R008,C014R009,C014R010,C014R011,C014R012,C014R013,C014R014,C014R015,C014R016,C014R017,C014R018,C014R019,C014R020,C014R021,C014R022,C014R023,C014R024,C014R025,C014R026,C014R027,C014R028,C014R029,C014R030,C014R031,C014R032,C014R033,C014R034,C014R035,C014R036,C014R037,C014R038,C014R039,C014R040,C014R041,C015R002,C015R003,C015R004,C015R005,C015R006,C015R007,C015R008,C015R009,C015R010,C015R011,C015R012,C015R013,C015R014,C015R015,C015R016,C015R017,C015R018,C015R019,C015R020,C015R021,C015R022,C015R023,C015R024,C015R025,C015R026,C015R027,C015R028,C015R029,C015R030,C015R031,C015R032,C015R033,C015R034,C015R035,C015R036,C015R037,C015R038,C015R039,C015R040,C015R041,C016R002,C016R003,C016R004,C016R005,C016R006,C016R007,C016R008,C016R009,C016R010,C016R011,C016R012,C016R013,C016R014,C016R015,C016R016,C016R017,C016R018,C016R019,C016R020,C016R021,C016R022,C016R023,C016R024,C016R025,C016R026,C016R027,C016R028,C016R029,C016R030,C016R031,C016R032,C016R033,C016R034,C016R035,C016R036,C016R037,C016R038,C016R039,C016R040,C016R041,C017R002,C017R003,C017R004,C017R005,C017R006,C017R007,C017R008,C017R009,C017R010,C017R011,C017R012,C017R013,C017R014,C017R015,C017R016,C017R017,C017R018,C017R019,C017R020,C017R021,C017R022,C017R023,C017R024,C017R025,C017R026,C017R027,C017R028,C017R029,C017R030,C017R031,C017R032,C017R033,C017R034,C017R035,C017R036,C017R037,C017R038,C017R039,C017R040,C017R041,C018R002,C018R003,C018R004,C018R005,C018R006,C018R007,C018R008,C018R009,C018R010,C018R011,C018R012,C018R013,C018R014,C018R015,C018R016,C018R017,C018R018,C018R019,C018R020,C018R021,C018R022,C018R023,C018R024,C018R025,C018R026,C018R027,C018R028,C018R029,C018R030,C018R031,C018R032,C018R033,C018R034,C018R035,C018R036,C018R037,C018R038,C018R039,C018R040,C018R041,C019R002,C019R003,C019R004,C019R005,C019R006,C019R007,C019R008,C019R009,C019R010,C019R011,C019R012,C019R013,C019R014,C019R015,C019R016,C019R017,C019R018,C019R019,C019R020,C019R021,C019R022,C019R023,C019R024,C019R025,C019R026,C019R027,C019R028,C019R029,C019R030,C019R031,C019R032,C019R033,C019R034,C019R035,C019R036,C019R037,C019R038,C019R039,C019R040,C019R041,C020R002,C020R003,C020R004,C020R005,C020R006,C020R007,C020R008,C020R009,C020R010,C020R011,C020R012,C020R013,C020R014,C020R015,C020R016,C020R017,C020R018,C020R019,C020R020,C020R021,C020R022,C020R023,C020R024,C020R025,C020R026,C020R027,C020R028,C020R029,C020R030,C020R031,C020R032,C020R033,C020R034,C020R035,C020R036,C020R037,C020R038,C020R039,C020R040,C020R041,C021R002,C021R003,C021R004,C021R005,C021R006,C021R007,C021R008,C021R009,C021R010,C021R011,C021R012,C021R013,C021R014,C021R015,C021R016,C021R017,C021R018,C021R019,C021R020,C021R021,C021R022,C021R023,C021R024,C021R025,C021R026,C021R027,C021R028,C021R029,C021R030,C021R031,C021R032,C021R033,C021R034,C021R035,C021R036,C021R037,C021R038,C021R039,C021R040,C021R041,C022R002,C022R003,C022R004,C022R005,C022R006,C022R007,C022R008,C022R009,C022R010,C022R011,C022R012,C022R013,C022R014,C022R015,C022R016,C022R017,C022R018,C022R019,C022R020,C022R021,C022R022,C022R023,C022R024,C022R025,C022R026,C022R027,C022R028,C022R029,C022R030,C022R031,C022R032,C022R033,C022R034,C022R035,C022R036,C022R037,C022R038,C022R039,C022R040,C022R041,C023R002,C023R003,C023R004,C023R005,C023R006,C023R007,C023R008,C023R009,C023R010,C023R011,C023R012,C023R013,C023R014,C023R015,C023R016,C023R017,C023R018,C023R019,C023R020,C023R021,C023R022,C023R023,C023R024,C023R025,C023R026,C023R027,C023R028,C023R029,C023R030,C023R031,C023R032,C023R033,C023R034,C023R035,C023R036,C023R037,C023R038,C023R039,C023R040,C023R041,C024R002,C024R003,C024R004,C024R005,C024R006,C024R007,C024R008,C024R009,C024R010,C024R011,C024R012,C024R013,C024R014,C024R015,C024R016,C024R017,C024R018,C024R019,C024R020,C024R021,C024R022,C024R023,C024R024,C024R025,C024R026,C024R027,C024R028,C024R029,C024R030,C024R031,C024R032,C024R033,C024R034,C024R035,C024R036,C024R037,C024R038,C024R039,C024R040,C024R041,C025R002,C025R003,C025R004,C025R005,C025R006,C025R007,C025R008,C025R009,C025R010,C025R011,C025R012,C025R013,C025R014,C025R015,C025R016,C025R017,C025R018,C025R019,C025R020,C025R021,C025R022,C025R023,C025R024,C025R025,C025R026,C025R027,C025R028,C025R029,C025R030,C025R031,C025R032,C025R033,C025R034,C025R035,C025R036,C025R037,C025R038,C025R039,C025R040,C025R041,C026R002,C026R003,C026R004,C026R005,C026R006,C026R007,C026R008,C026R009,C026R010,C026R011,C026R012,C026R013,C026R014,C026R015,C026R016,C026R017,C026R018,C026R019,C026R020,C026R021,C026R022,C026R023,C026R024,C026R025,C026R026,C026R027,C026R028,C026R029,C026R030,C026R031,C026R032,C026R033,C026R034,C026R035,C026R036,C026R037,C026R038,C026R039,C026R040,C026R041,C027R002,C027R003,C027R004,C027R005,C027R006,C027R007,C027R008,C027R009,C027R010,C027R011,C027R012,C027R013,C027R014,C027R015,C027R016,C027R017,C027R018,C027R019,C027R020,C027R021,C027R022,C027R023,C027R024,C027R025,C027R026,C027R027,C027R028,C027R029,C027R030,C027R031,C027R032,C027R033,C027R034,C027R035,C027R036,C027R037,C027R038,C027R039,C027R040,C027R041,C028R002,C028R003,C028R004,C028R005,C028R006,C028R007,C028R008,C028R009,C028R010,C028R011,C028R012,C028R013,C028R014,C028R015,C028R016,C028R017,C028R018,C028R019,C028R020,C028R021,C028R022,C028R023,C028R024,C028R025,C028R026,C028R027,C028R028,C028R029,C028R030,C028R031,C028R032,C028R033,C028R034,C028R035,C028R036,C028R037,C028R038,C028R039,C028R040,C028R041,C029R002,C029R003,C029R004,C029R005,C029R006,C029R007,C029R008,C029R009,C029R010,C029R011,C029R012,C029R013,C029R014,C029R015,C029R016,C029R017,C029R018,C029R019,C029R020,C029R021,C029R022,C029R023,C029R024,C029R025,C029R026,C029R027,C029R028,C029R029,C029R030,C029R031,C029R032,C029R033,C029R034,C029R035,C029R036,C029R037,C029R038,C029R039,C029R040,C029R041,C030R002,C030R003,C030R004,C030R005,C030R006,C030R007,C030R008,C030R009,C030R010,C030R011,C030R012,C030R013,C030R014,C030R015,C030R016,C030R017,C030R018,C030R019,C030R020,C030R021,C030R022,C030R023,C030R024,C030R025,C030R026,C030R027,C030R028,C030R029,C030R030,C030R031,C030R032,C030R033,C030R034,C030R035,C030R036,C030R037,C030R038,C030R039,C030R040,C030R041,C031R002,C031R003,C031R004,C031R005,C031R006,C031R007,C031R008,C031R009,C031R010,C031R011,C031R012,C031R013,C031R014,C031R015,C031R016,C031R017,C031R018,C031R019,C031R020,C031R021,C031R022,C031R023,C031R024,C031R025,C031R026,C031R027,C031R028,C031R029,C031R030,C031R031,C031R032,C031R033,C031R034,C031R035,C031R036,C031R037,C031R038,C031R039,C031R040,C031R041,C032R002,C032R003,C032R004,C032R005,C032R006,C032R007,C032R008,C032R009,C032R010,C032R011,C032R012,C032R013,C032R014,C032R015,C032R016,C032R017,C032R018,C032R019,C032R020,C032R021,C032R022,C032R023,C032R024,C032R025,C032R026,C032R027,C032R028,C032R029,C032R030,C032R031,C032R032,C032R033,C032R034,C032R035,C032R036,C032R037,C032R038,C032R039,C032R040,C032R041,C033R002,C033R003,C033R004,C033R005,C033R006,C033R007,C033R008,C033R009,C033R010,C033R011,C033R012,C033R013,C033R014,C033R015,C033R016,C033R017,C033R018,C033R019,C033R020,C033R021,C033R022,C033R023,C033R024,C033R025,C033R026,C033R027,C033R028,C033R029,C033R030,C033R031,C033R032,C033R033,C033R034,C033R035,C033R036,C033R037,C033R038,C033R039,C033R040,C033R041,C034R002,C034R003,C034R004,C034R005,C034R006,C034R007,C034R008,C034R009,C034R010,C034R011,C034R012,C034R013,C034R014,C034R015,C034R016,C034R017,C034R018,C034R019,C034R020,C034R021,C034R022,C034R023,C034R024,C034R025,C034R026,C034R027,C034R028,C034R029,C034R030,C034R031,C034R032,C034R033,C034R034,C034R035,C034R036,C034R037,C034R038,C034R039,C034R040,C034R041,C035R002,C035R003,C035R004,C035R005,C035R006,C035R007,C035R008,C035R009,C035R010,C035R011,C035R012,C035R013,C035R014,C035R015,C035R016,C035R017,C035R018,C035R019,C035R020,C035R021,C035R022,C035R023,C035R024,C035R025,C035R026,C035R027,C035R028,C035R029,C035R030,C035R031,C035R032,C035R033,C035R034,C035R035,C035R036,C035R037,C035R038,C035R039,C035R040,C035R041,C036R002,C036R003,C036R004,C036R005,C036R006,C036R007,C036R008,C036R009,C036R010,C036R011,C036R012,C036R013,C036R014,C036R015,C036R016,C036R017,C036R018,C036R019,C036R020,C036R021,C036R022,C036R023,C036R024,C036R025,C036R026,C036R027,C036R028,C036R029,C036R030,C036R031,C036R032,C036R033,C036R034,C036R035,C036R036,C036R037,C036R038,C036R039,C036R040,C036R041,C037R002,C037R003,C037R004,C037R005,C037R006,C037R007,C037R008,C037R009,C037R010,C037R011,C037R012,C037R013,C037R014,C037R015,C037R016,C037R017,C037R018,C037R019,C037R020,C037R021,C037R022,C037R023,C037R024,C037R025,C037R026,C037R027,C037R028,C037R029,C037R030,C037R031,C037R032,C037R033,C037R034,C037R035,C037R036,C037R037,C037R038,C037R039,C037R040,C037R041,C038R002,C038R003,C038R004,C038R005,C038R006,C038R007,C038R008,C038R009,C038R010,C038R011,C038R012,C038R013,C038R014,C038R015,C038R016,C038R017,C038R018,C038R019,C038R020,C038R021,C038R022,C038R023,C038R024,C038R025,C038R026,C038R027,C038R028,C038R029,C038R030,C038R031,C038R032,C038R033,C038R034,C038R035,C038R036,C038R037,C038R038,C038R039,C038R040,C038R041,C039R002,C039R003,C039R004,C039R005,C039R006,C039R007,C039R008,C039R009,C039R010,C039R011,C039R012,C039R013,C039R014,C039R015,C039R016,C039R017,C039R018,C039R019,C039R020,C039R021,C039R022,C039R023,C039R024,C039R025,C039R026,C039R027,C039R028,C039R029,C039R030,C039R031,C039R032,C039R033,C039R034,C039R035,C039R036,C039R037,C039R038,C039R039,C039R040,C039R041,C040R002,C040R003,C040R004,C040R005,C040R006,C040R007,C040R008,C040R009,C040R010,C040R011,C040R012,C040R013,C040R014,C040R015,C040R016,C040R017,C040R018,C040R019,C040R020,C040R021,C040R022,C040R023,C040R024,C040R025,C040R026,C040R027,C040R028,C040R029,C040R030,C040R031,C040R032,C040R033,C040R034,C040R035,C040R036,C040R037,C040R038,C040R039,C040R040,C040R041,C041R002,C041R003,C041R004,C041R005,C041R006,C041R007,C041R008,C041R009,C041R010,C041R011,C041R012,C041R013,C041R014,C041R015,C041R016,C041R017,C041R018,C041R019,C041R020,C041R021,C041R022,C041R023,C041R024,C041R025,C041R026,C041R027,C041R028,C041R029,C041R030,C041R031,C041R032,C041R033,C041R034,C041R035,C041R036,C041R037,C041R038,C041R039,C041R040,C041R041
ImageNumber,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
